0.00, 1.51,1.51, 0.00,0.75,0.00,0.00,0.00,0.75, 3.78,0.00,2.27,0.00, 0.00,1.51, 0.00,0.75,0.00, 0.75,0.00, 3.03, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 2.249,1.237,0.000, 105.800, 404, 529,1
0.00, 0.00,0.00, 0.00,1.63,0.00,0.00,0.00,0.00, 1.63,0.00,0.81,0.00, 0.00,0.00, 0.00,0.00,0.00, 3.27,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.81, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.81,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.558,  11,  53,1
0.05, 0.00,0.11, 0.00,0.16,0.05,0.00,0.00,0.50, 0.00,0.00,0.16,0.00, 0.00,0.00, 0.00,0.00,0.05, 0.22,0.00, 0.16, 0.00,0.00,0.00, 0.62, 0.67, 0.05,0.00, 0.00,0.00, 0.00,0.00, 0.56,0.00, 0.00,0.00,0.73,0.00,0.00,0.00,0.00, 0.00,0.00,0.05,0.00, 0.00,0.00, 0.00,0.073,0.211,0.040, 0.000,0.016,0.000,   2.787,  47,1090,0
0.34, 1.36,0.00, 0.00,0.00,0.00,0.00,0.00,0.34, 1.70,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.70,0.00, 0.34, 0.00,0.00,0.00, 1.36, 0.68, 1.02,0.34, 0.34,0.34, 0.34,0.34, 0.00,0.34, 0.34,0.34,0.34,0.00,0.34,0.34,0.00, 0.00,0.34,0.00,0.34, 0.00,0.00, 0.00,0.000,0.244,0.000, 0.000,0.000,0.000,   1.696,  13, 112,0
0.00, 0.00,0.98, 0.49,0.00,0.00,0.49,0.00,0.00, 0.98,0.00,0.98,0.00, 0.00,0.00, 2.94,0.00,0.00, 1.47,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.49, 0.00,0.00, 0.00,0.156,0.000,0.000, 0.862,0.000,0.000,  12.148, 272, 571,1
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.66,5.33, 1.33, 1.33,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.699,0.000,0.466,   9.200,  46,  92,1
0.00, 0.00,0.00, 0.00,2.46,0.00,0.00,0.00,0.00, 1.23,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.46,0.00, 1.23, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,2.46,0.00, 0.00,0.00, 0.00,0.245,0.000,0.000, 0.000,0.000,0.000,   1.166,   3,  14,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,3.33,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 3.33,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 3.33,0.00,0.00,3.33, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.300,   4,  13,0
0.00, 0.27,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.27,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.94,0.00, 0.00, 8.33,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,3.230,0.000,0.000, 0.048,0.000,0.482,   5.802,  43, 412,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00,20.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.000,   1,   5,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,1.09, 0.00,0.00, 0.00,0.00,0.00, 2.19,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 1.09,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   3.304,  47,  76,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 5.40, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.396,0.000,0.396,   2.533,  10,  38,0
1.03, 0.00,0.00, 0.00,1.03,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.03,0.00, 1.03, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 3.09,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.185,0.000, 0.370,0.000,0.000,   2.277,  11,  41,0
0.00, 0.00,0.20, 0.00,0.20,0.00,0.00,0.00,0.00, 0.80,0.00,1.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.20,0.00, 0.20, 0.00,0.00,0.00, 1.40, 1.60, 0.20,0.20, 0.20,0.20, 0.20,0.20, 0.00,0.20, 0.40,0.20,1.00,0.00,0.20,0.20,0.00, 0.00,0.20,0.80,0.00, 0.00,0.00, 0.20,0.000,0.429,0.030, 0.000,0.000,0.000,   2.703,  50, 346,0
0.97, 0.00,0.00, 0.00,0.48,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.48,0.00,0.00, 2.42,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.48,0.00,0.00,0.48, 0.97,0.00, 0.00,0.000,0.150,0.000, 0.000,0.000,0.075,   3.367,  21, 165,0
0.07, 0.00,0.07, 0.00,0.00,0.07,0.00,0.00,0.00, 0.00,0.14,1.04,0.14, 0.07,0.00, 0.00,0.52,0.00, 0.00,0.00, 0.00, 0.00,0.22,0.00, 2.23, 0.07, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.22,0.14,0.00,0.07,0.00,0.00, 0.00,0.07,0.00,0.00, 0.00,0.00, 0.00,0.111,0.151,0.010, 0.000,0.020,0.000,   2.250,  24, 720,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.29,0.00, 0.64, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.103,   3,  32,1
0.00, 0.00,0.00, 0.00,0.51,0.00,0.00,0.00,0.00, 0.00,0.00,3.09,0.00, 1.03,0.00, 0.00,0.51,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 1.03, 0.51, 0.00,0.00, 0.00,0.51, 0.00,0.00, 2.06,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,2.57,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.586,   6,  92,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00,20.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   3.333,   8,  10,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 3.03,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 3.03,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,3.03, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.272,   4,  14,0
1.49, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,1.49,0.00, 0.00,0.00, 0.00,0.00,0.00, 4.47,0.00, 1.49, 0.00,0.00,0.00, 0.00, 1.49, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,1.49,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.933,   8,  29,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.91, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.91,0.00, 2.75, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.141,0.000, 0.567,0.000,0.000,   2.900,  28,  87,1
0.13, 0.00,0.13, 0.00,0.27,0.27,0.00,0.00,0.00, 0.00,0.00,0.41,0.27, 0.00,0.00, 0.00,0.00,0.00, 1.25,0.00, 0.27, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.13,0.00,0.00, 0.00,0.00,0.00,0.27, 0.13,0.00, 0.00,0.000,0.294,0.000, 0.514,0.000,0.000,   1.409,  17, 172,0
0.00, 0.00,1.31, 0.00,0.00,0.00,0.00,1.31,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 3.94,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,1.31, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,1.31, 0.00,0.00, 0.00,0.000,0.279,0.000, 0.139,0.000,0.000,   2.130,  15,  49,0
0.00, 0.34,0.68, 0.00,0.00,0.00,0.34,0.00,0.00, 0.34,0.00,0.00,0.00, 0.00,0.34, 0.68,0.00,1.37, 1.03,0.00, 1.03, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.094,0.000, 0.000,0.000,0.000,   3.131,  13, 119,1
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.79,0.00, 0.00,0.00,0.79,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.39,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.39,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.309,   8,  55,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.64,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.28,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,1.92,0.00,1.92,0.00,1.92, 0.00,1.92,0.00,1.92, 1.92,0.00, 0.00,0.394,0.098,0.295, 0.000,0.000,0.000,   1.813,  13, 107,0
0.00, 9.52,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 4.76,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,4.76, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.000,   1,  10,0
0.73, 0.00,0.36, 0.00,0.36,0.36,1.09,0.00,0.00, 0.00,0.00,0.36,0.00, 0.00,0.00, 0.36,1.83,0.73, 2.56,0.00, 1.09, 0.00,0.36,1.09, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.183,0.000, 0.427,0.061,0.000,   4.420, 192, 305,1
0.17, 0.00,0.08, 0.00,0.43,0.08,0.08,0.43,0.08, 0.08,0.00,0.60,0.17, 0.17,0.00, 0.00,0.17,0.08, 1.20,0.00, 3.14, 0.00,0.34,0.08, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.085,0.028, 0.092,0.014,0.000,   4.160,  48,1140,1
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,6.25,0.00, 0.00,0.00, 0.00,0.00,0.00,12.50,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.000,   1,   2,1
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 5.71, 2.85, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.250,   2,  10,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,7.69, 7.69,0.00, 0.00,0.000,0.775,0.000, 0.000,0.000,0.000,   1.000,   1,   5,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.90, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.90,0.00, 3.60, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.139,0.000, 0.559,0.000,0.000,   2.900,  28,  87,1
0.00, 0.29,0.72, 0.00,0.29,0.00,0.14,0.00,0.00, 0.43,0.29,0.00,0.14, 0.00,0.14, 0.14,0.00,0.72, 0.58,0.14, 0.43, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.14,0.00, 0.00,0.00,0.00,0.14, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.865,0.023,0.046,   5.133, 132,1001,1
0.00, 0.68,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.06,0.00, 0.00, 0.00,0.00,0.00, 2.06, 1.37, 1.37,0.68, 0.68,0.68, 0.68,0.68, 0.00,0.68, 0.68,0.68,0.68,0.00,0.00,0.68,0.00, 0.00,0.68,0.00,0.68, 0.68,0.00, 0.00,0.000,0.216,0.108, 0.216,0.000,0.108,   2.754,  25, 157,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.89,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.89,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.583,   8,  38,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 4.16,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,4.16, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.333,   4,  12,0
0.00, 0.00,0.72, 0.00,2.91,0.00,0.72,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 1.45,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.72,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.373,0.000, 0.124,0.124,0.000,   1.781,  12, 114,1
4.34, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,4.34,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.750,   4,  14,0
0.35, 0.00,0.35, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.35,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.42,0.00, 0.71, 0.00,0.00,0.00, 0.00, 0.00, 0.35,0.00, 0.00,0.00, 0.00,0.00, 0.35,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.292,   4,  84,0
0.00, 0.00,0.80, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.80,0.00, 0.00,0.00, 0.00,0.00,0.00, 4.80,0.00, 1.60, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.80,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.000,   1,  11,0
0.00, 0.28,0.84, 0.00,0.28,0.00,0.14,0.00,0.00, 0.42,0.14,0.00,0.14, 0.00,0.14, 0.14,0.00,0.70, 0.42,0.14, 0.84, 0.00,0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.14,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.583,0.000,0.067,   5.415, 132, 991,1
0.00, 0.00,0.00, 0.00,0.66,0.00,0.00,0.00,0.00, 0.00,0.00,0.66,0.00, 0.00,0.00, 0.00,0.66,0.00, 3.33,0.00, 0.00, 0.00,0.00,0.00, 0.66, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.66,0.00, 0.00,0.00, 0.00,0.000,0.254,0.000, 0.000,0.000,0.000,   1.458,   7,  35,0
0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 1.72, 3.44, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,1.72,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000,0.000,   1.611,   7,  29,0
1.24, 0.41,1.24, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.41,0.00, 0.00,0.00, 0.41,0.00,0.82, 3.73,0.00, 1.24, 0.00,0.00,0.41, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,0.00,0.41, 0.00,0.00, 0.00,0.000,0.068,0.000, 0.480,0.549,0.000,   3.166,  19, 114,1
